freq_hz,mean_db,p05_db,p95_db
6266.030164072649,24.430145450614827,23.70583149473568,25.156063026737243
6449.466771037621,24.1863128815235,23.46092533581285,24.9134267625926
6638.273442923081,23.94210920283765,23.215705324829568,24.670355951058955
6832.607387157398,23.697554175798178,22.9701883220327,24.426873528704327
7032.630413380643,23.452666563729814,22.724390320393223,24.183001295391627
7238.509068173247,23.207464176623265,22.478326486090136,23.938759962723314
7450.4147737289095,22.961963914360137,22.232011197555224,23.69416920128564
7668.523970587011,22.71618180854744,21.985458083077678,23.449247686617213
7893.018264543567,22.470133062938743,21.738680056974882,23.20401314384295
8124.0845778629655,22.22383209243057,21.49168935434257,22.958482390929163
8361.915304916318,21.97729256063136,21.24449756440309,22.712671380528743
8606.708472376158,21.730527416007472,20.997115662475412,22.46659524039655
8858.667904100823,21.483548926618315,20.749554040594113,22.22026831236548
9118.00339084568,21.236368713458283,20.501822536808664,21.97370418988254
9384.93086494272,20.988997782427308,20.25393046319598,21.72691575411154
9659.672580093833,20.74144655495715,20.005886632622257,21.47991520861595
9942.457296427408,20.493724897323123,19.75769938429117,21.23271411264091
10233.520470972575,20.24584214867365,19.50937660811678,20.985323413018094
10533.10445370936,19.997807147813106,19.260925767960693,20.73775347472122
10841.45868935835,19.749628258773924,19.012353923772803,20.49001411010301
11158.83992507748,19.501313395216304,18.763667752676017,20.242114606847487
11485.512424239369,19.25287004369388,18.514873569034354,19.99406375467296
11821.748186466722,19.00430528582499,18.265977343544478,19.74586987082334
12167.82717410923,18.755625819408746,18.01698472138964,19.497540824386135
12524.037545350719,18.506837978525645,17.767901039494586,19.249084059476235
12890.675894140244,18.257947752662,17.51873134291938,19.000506617325584
13268.047497147245,18.00896080489706,17.269480400429234,18.751815157318394
13656.466567946096,17.759882489191344,17.020152719276442,18.503015977011955
14056.256518642136,17.510717866813515,16.77075255922938,18.254115031182465
14467.75022915648,17.261471721943117,16.521283945883106,18.005117949935244
14891.290324394087,17.012148576484893,16.271750683284317,17.756030055917844
15327.22945952612,16.762752704129763,16.02215636590265,17.506856380673693
15775.930613623614,16.513288143696485,15.772504389979314,17.25760168017352
16237.76739188721,16.263758711787215,15.522797964282821,17.00827044956068
16713.124336724857,16.01416801478842,15.273040120300086,16.758866937145125
17202.39724793599,15.764519460248394,15.023233721890918,16.509395157680533
17705.99351226898,15.514816267660885,14.773381474431929,16.259858904957458
18224.332442626648,15.265061478683345,14.523485933475197,16.0102617637442
18757.845627201612,15.015257966817414,14.273549512946172,15.760607121106563
19306.977288832495,14.765408446578089,14.023574492903801,15.510898177135976
19872.184654880533,14.515515482176658,13.773563026885059,15.261137955114458
20453.938337933905,14.26558149574182,13.523517148855209,15.011329311144117
21052.72272765707,14.015608775102262,13.273438779784032,14.761474943267427
21669.03639411181,13.765599481152671,13.023329733866994,14.511577400103343
22303.39250288494,13.515555654824508,12.773191724410248,14.261639089023843
22956.319242369096,13.265479223681869,12.52302636939658,14.011662283893694
23628.360263551753,13.01537200816168,12.27283519674927,13.761649132395842
24320.07513267945,12.765235727476458,12.022619649309409,13.511601662963283
25032.039797173253,12.515072005197544,11.772381089542174,13.261521791337882
25764.847065183745,12.264882374535304,11.522120803986223,13.011411326775333
26519.107099185352,12.014668283332094,11.271840007459671,12.761271977914333
27295.44792402007,11.764431098783414,11.021539847035983,12.51110535832786
28094.51594981406,11.514172111901411,10.771221405801876,12.260912991773004
28916.976510202963,11.26389254173442,10.520885706408821,12.010696317155046
29763.51441631319,11.013593539355604,10.270533714429474,11.76045669322113
30634.83452696084,10.763276191633151,10.020166341529439,11.510195402997791
31531.662335543613,10.512941524793282,9.76978444846419,11.259913657985653
32454.744574113254,10.262590507787731,9.519388847910864,11.009612602124665
33404.849835132445,10.012224055475903,9.268980307143739,10.759293315541859
34382.76921143307,9.76184303163185,9.018559550561939,10.50895681809343
35389.316954909846,9.51144825178537,8.768127262077284,10.25860407271201
36425.33115449638,9.261040485906431,8.517684087370105,10.00823598856987
37491.674433988854,9.010620460941418,8.267230636020217,9.757853424067882
38589.23467029899,8.760188863208938,8.016767483519567,9.507457189659545
39718.92573273302,8.509746340663304,7.766295173173517,9.257048050519266
40881.6882439129,8.259293505032678,7.515814217896567,9.006626729063246
42078.490362973986,8.008830933838617,7.265325101908274,8.756193907330829
43310.32859169001,7.758359172303771,7.0148282823350625,8.505750229234224
44578.228604197066,7.507878735153786,6.764324190723075,8.255296302683684
45883.2461010084,7.257390108318972,6.513813234466676,8.004832701594708
47226.467688029545,7.006893750541691,6.263295798157668,7.754359967784139
48609.011781306304,6.756390094894326,6.012772244859421,7.503878612761028
50032.02953825999,6.505879550212772,5.762242917309873,7.253389119417905
51496.70581618343,6.255362502450293,5.5117081390576885,7.00289194362828
53004.26015879673,6.004839315956023,5.261168215535108,6.752387515755327
54555.947811685146,5.754310334682186,5.010623435070827,6.5018762420765315
56153.060767462666,5.5037758833242085,4.760074069846564,6.251358506129228
57796.92884153313,5.253236268397169,4.509520376800168,6.000834669981165
59488.92077934331,5.002691779252434,4.258962598478469,5.750305075430422
61230.44539605177,4.752142689037341,4.008400963842283,5.4997700451382885
63022.95274956024,4.5015892556015835,3.7578356890267033,5.249229883699178
64867.935347885075,4.251031722352987,3.5072669780589125,4.998684878650937
66766.92939187557,4.000470319065364,3.2566950235357197,4.748135301428576
68721.51605431121,3.749905262641469,3.0061200072634398,4.497581408265051
70733.32279644438,3.4993367578332806,2.755542100861987,4.247023441041697
72804.02472308562,3.248764997921971,2.504961466335058,3.9964616280910907
74935.34597735756,2.9981901653600085,2.254378256608625,3.745896184955249
77129.06117627992,2.747612432377374,2.0037926160392665,3.4953273151014534
79386.99688838223,2.4970319615537684,1.7532046808939754,3.2447552105979667
81711.03315457187,2.2464489063589976,1.502614579803248,2.9941800527521414
84103.10505352604,1.9958634116630145,1.2520224341887858,2.7436020127128127
86565.20431290935,1.7452756142175931,1.0014283586673196,2.493021252039071
89099.38096776098,1.4946856431108626,0.7508324614316924,2.242437923237117
91707.7450674293,1.2440936201965647,0.5002348446107815,1.9918521702672238
94392.46843247663,0.9934996604993255,0.2496356046092528,1.741264129022373
97155.78646301848,0.7429038725970666,-0.0009651675718514466,1.4906739277799217
100000.0,0.4923063589822027,-0.2515673860322824,1.2400816876282303
